Segmented Element,POS
 ,FW
上升,VA
至,P
 ,FW
1.5,Neu
 ,FW
mol,FW
/L,FW
。,PERIODCATEGORY
有,V_2
 機相,Na
中,Ng
硝酸,Na
、,PAUSECATEGORY
氫氟酸,Na
皆,D
降,VC
至,P
 ,FW
0,Neu
 ,FW
mol,FW
/L,FW
，,COMMACATEGORY
矽,Na
亦,D
降,VC
至,P
 ,Na
0,Neu
 ,FW
g/l,FW
。,PERIODCATEGORY
如,P
圖,Na
 ,FW
6.1,Neu
-,DASHCATEGORY
4,Neu
 ,Na
所,D
示,VE
，,SHI
有,V_2
 ,Na
機相,Na
僅,D
剩下,VJ
醋酸,Na
(,PARENTHESISCATEGORY
1.5,Neu
 ,FW
mol,FW
/L,FW
),PARENTHESISCATEGORY
，,SHI
再,D
經,P
 ,Nb
O/A,FW
 ,FW
比,P
 ,FW
2.0,Neu
 ,FW
的,DE
三段,Nc
逆流,Na
水洗,Na
後,Ng
，,COMMACATEGORY
最後,Nd
回,P
 收,VA
的,DE
水相,Na
中,Ng
的,DE
醋酸,Na
濃度,Na
上升,VA
至,P
 ,Na
2,Neu
 ,FW
mol/L,FW
。,PERIODCATEGORY
（,PARENTHESISCATEGORY
2,Neu
）,PARENTHESISCATEGORY
硝酸,Na
的,DE
回收,Nv
 ,FW
 ,FW
 ,FW
如,P
圖,Na
 ,FW
6.1,Neu
-,DASHCATEGORY
5,Neu
 ,FW
所,D
示,VE
，,COMMACATEGORY
利用,VC
磷酸,Na
三丁酯,Na
(,PARENTHESISCATEGORY
TBP,FW
),PARENTHESISCATEGORY
當,P
萃取劑,Na
時,Ng
，,COMMACATEGORY
廢,VH
混酸,Na
的,DE
萃取,Na
等,Cab
 ,FW
溫線,Na
顯示,VK
各,Nes
單一,A
酸,VH
萃取,VC
能力,Na
，,COMMACATEGORY
依,P
序,Na
為,VG
硝酸,Na
>,PARENTHESISCATEGORY
氫氟酸,Na
>,PARENTHESISCATEGORY
醋酸,Na
。,PERIODCATEGORY
為,VG
增加,VC
萃取,VC
之,DE
平,VH
 衡,VC
濃度,Na
及,Caa
流程,Na
中,Ng
之,DE
質量,Na
平衡,VH
，,COMMACATEGORY
並,D
提高,VC
硝酸,Na
之,DE
回收率,Na
，,SHI
於,P
洗滌,VC
程序,Na
後,Ng
加入,VC
少,VH
 量,Na
 ,FW
12,Neu
 ,FW
mol,FW
/L,FW
 ,FW
的,DE
濃,VH
硝酸,Na
。,PERIODCATEGORY
圖,Na
中,Ng
亦,D
顯示,VK
 ,FW
O/A,FW
 ,FW
比,P
 ,FW
2.0,Neu
 ,FW
時,Ng
，,COMMACATEGORY
以,P
麥,Nc
－,FW
泰,Nb
(,PARENTHESISCATEGORY
McCabe-Thielie,FW
),PARENTHESISCATEGORY
 ,FW
法,Na
作圖,Na
計算,Nv
，,COMMACATEGORY
結果,Dk
採用,VC
三,Neu
段,Nf
逆流,Na
萃取,VC
可,D
將,P
水相,Na
的,DE
硝酸,Na
萃取,VC
至,P
有,V_2
機相,Na
成,VG
 ,FW
4,Neu
 ,FW
 ,FW
mol,FW
/L,FW
。,PERIODCATEGORY
如,P
圖,Na
 ,FW
6.1,Neu
-,DASHCATEGORY
6,Neu
 ,Na
所,D
示,VE
，,COMMACATEGORY
有,V_2
機相,Na
再,D
經,P
有,V_2
機相,Na
與,P
水相,Na
比為,VG
 ,FW
10.0,Neu
 ,FW
的,DE
十,Neu
段,Nf
逆流式,Na
 ,FW
洗滌,VC
程序,Na
，,SHI
去,D
除,P
氫,Na
氟酸,Na
及,Caa
矽等,Na
，,SHI
不純物,Na
的,DE
比,P
例,Na
降,VC
至,P
 ,FW
7,Neu
%,Nf
以下,Ng
。,PERIODCATEGORY
如,P
圖,Na
 ,FW
6.1,Neu
-,DASHCATEGORY
7,Neu
 ,FW
所,D
 ,D
示,VE
，,COMMACATEGORY
再,D
經,P
 ,FW
O/A,FW
 ,FW
比,P
 ,FW
2.3,Neu
 ,FW
的,DE
五,Neu
段,Nf
逆流水,Na
洗,VC
後,Ng
，,COMMACATEGORY
最後,Nd
回收,VC
的,DE
水相,Na
中,Ng
的,DE
硝酸,Na
濃度,Na
為,VG
 ,FW
6,Neu
 ,FW
mol/L,FW
。,PERIODCATEGORY
 ,FW
 ,FW
 ,FW
 ,FW
 ,FW
-,DASHCATEGORY
 ,FW
89,Neu
 ,FW
-,FW
 ,FW
 ,FW
（,PARENTHESISCATEGORY
3,Neu
）,PARENTHESISCATEGORY
氫,Na
氟酸,Na
的,DE
回收,VC
 ,FW
 ,FW
 ,FW
氫,Na
氟酸,Na
亦,D
利用,VC
磷酸,Na
三,Neu
辛酯,Na
(,PARENTHESISCATEGORY
TBP,FW
),PARENTHESISCATEGORY
萃取,VC
，,SHI
如,P
圖,Na
 ,FW
6.1,Neu
-,DASHCATEGORY
8,Neu
 ,Na
所,D
示,VE
，,SHI
O,FW
/,FW
A,FW
 ,FW
比,P
 ,FW
2.7,Neu
 ,FW
時,Ng
，,SHI
 ,FW
以,P
麥,Nc
－,FW
泰,Nb
(,PARENTHESISCATEGORY
McCabe-Thielie,FW
),PARENTHESISCATEGORY
法,Na
作圖,Na
計算,Nv
，,PERIODCATEGORY
結果,Dk
採用,VC
四段,Nc
逆流,Na
萃取,VC
可,D
將,P
原,VH
水相,Na
 ,FW
6,Neu
mol,FW
/,FW
L,FW
 ,FW
的,DE
氫氟酸,Na
萃取,VC
至,P
有,V_2
機相,Na
成,VG
 ,FW
2.3,Neu
mol,FW
/L,FW
。,PERIODCATEGORY
隨著,P
四段,Nc
萃取,VC
段數,Na
的,DE
增加,Nv
，,COMMACATEGORY
有,V_2
 ,FW
機相,Na
中,Ng
矽,Na
的,DE
濃度,Na
由,P
第一,Neu
段,Nc
的,DE
 ,FW
3.52,Neu
g,FW
/,FW
l,FW
 ,Na
依序,D
降,VC
 ,VC
1.08,Neu
，,COMMACATEGORY
0.32,Neu
 ,FW
及,Caa
<,PARENTHESISCATEGORY
0.1,Neu
g,FW
/,FW
l,FW
。,PERIODCATEGORY
因,Cbb
醋酸,Na
及,Caa
 ,FW
硝酸,Na
已,D
在,P
前,Ncd
製程,Na
分離,Na
，,COMMACATEGORY
如,P
圖,Na
 ,FW
6.1,Neu
-,DASHCATEGORY
9,Neu
 ,Na
所,D
示,VE
，,COMMACATEGORY
有,V_2
機相,Na
直接,VH
經,P
 ,FW
O/A,FW
 ,FW
比,P
 ,FW
4.0,Neu
 ,FW
的,DE
九段,Nc
 ,Na
逆,VH
流水,Na
脫除,VC
得,DE
濃度,Na
 ,FW
6,Neu
mol,FW
/,FW
L,FW
 ,Na
的,DE
氫氟酸,Na
。,PERIODCATEGORY
表 ,Na
6.1,Neu
-,DASHCATEGORY
1,Neu
 ,FW
化學,Na
蝕刻,
之,DE
廢混酸,Na
組成,VG
 ,FW
 ,FW
 ,FW
項目,Na
 ,FW
 ,FW
濃度,Na
 ,FW
 ,FW
 ,FW
硝酸,Na
 ,FW
 ,FW
6.00,Neu
 ,FW
 ,FW
 ,FW
氫氟酸,Na
 ,FW
 ,FW
6.01,Neu
 ,FW
  ,Na
酸 ,Na
 ,FW
 ,FW
mol,FW
/L,FW
 ,FW
  ,Na
醋酸,Na
 ,Na
 ,FW
1.72,Neu
 ,FW
 ,FW
 Si,FW
 ,FW
 ,FW
17.7,Neu
 ,FW
  ,PER
Al,FW
  ,Nb
0.005,Neu
 ,FW
 ,FW
 ,FW
金屬,Na
   ,Nb
g/l,FW
   Fe,PER
  ,Nb
0.0002,Neu
   ,PER
資料,Na
來源,Na
：,FW
芝田隼次．森川正貴．山本秀樹,PER
，,PERIODCATEGORY
シ,FW
リコ,Nb
ソウ,Na
エハ,Na
—,FW
製造,VC
工程,Na
で,FW
排出,VC
さ,FW
れゐ,Na
廢酸,Na
か,Na
 ,Na
らの,Na
酸の,Na
分離,Na
．,Na
回收,Nv
，,COMMACATEGORY
化,VC
学工,Na
学论文集,PER
，,PERIODCATEGORY
28,Neu
(,PARENTHESISCATEGORY
3,Neu
),PARENTHESISCATEGORY
",",COMMACATEGORY
 pp. ,FW
339,Neu
-,DASHCATEGORY
"344,",Neu
 ,FW
2002,Neu
. Junji Shibata,FW
",",COMMACATEGORY
" Masataka Morikawa  and Hideki Yamamoto, Separation and Recovery",FW
 of Acid from Waste Acid Mixture in Silicon Wafer  Manufacturing Industry,ORG
",",COMMACATEGORY
 Kagaku Kogaku Ronbuns,FW
u,FW
",",COMMACATEGORY
 ,FW
28,Neu
(,PARENTHESISCATEGORY
3,Neu
),PARENTHESISCATEGORY
",",COMMACATEGORY
 ,FW
pp.,FW
 ,FW
339,Neu
-,DASHCATEGORY
344,Neu
",",COMMACATEGORY
 ,FW
2002,Neu
 ,FW
 ,FW
 ,FW
 ,FW
 ,FW
-,DASHCATEGORY
 ,FW
90,Neu
 ,FW
-,DASHCATEGORY
    ,PER
 ,FW
資料,Na
來源,Na
：,FW
芝田隼次．森川正貴,PER
．山本秀樹,PER
，,COMMACATEGORY
シリコソウ,PER
エ,FW
ハ,FW
—,FW
製造,VC
工程,Na
で,FW
排出,VC
さ,FW
れ,FW
ゐ,FW
廢酸,Na
か,FW
ら,FW
の,FW
 ,FW
 酸,Na
の,FW
分離,Na
．,FW
回收,VC
，,SHI
化,VH
学工,Na
学论文集,Na
，,SHI
28,Neu
(,PARENTHESISCATEGORY
3,Neu
),PARENTHESISCATEGORY
",",COMMACATEGORY
 ,FW
pp.,FW
 ,FW
339,Neu
-,DASHCATEGORY
344,Neu
",",COMMACATEGORY
 ,FW
2002,Neu
.,PERIODCATEGORY
 ,FW
   ,PER
圖,Na
 ,FW
6.1,Neu
-,DASHCATEGORY
1,Neu
 ,FW
矽晶,Na
圓片,Na
化學,Na
蝕刻,
廢混酸,Na
之,DE
溶劑,Na
萃取,VC
流程,Na
及,Caa
質量,Na
平衡,VHC
 ,FW
 ,FW
醋酸,Na
 ,FW
萃取,VC
 ,FW
 ,FW
 ,FW
硝酸,Na
 ,FW
洗滌,VC
 ,FW
 ,FW
醋酸,Na
 ,FW
脫除,VC
 ,FW
 ,FW
醋酸,Na
 ,FW
萃取,VC
 ,FW
 ,FW
 ,FW
硝酸,Na
 ,FW
洗滌,VC
 ,FW
 ,FW
硝酸,Na
 ,FW
脫除,VC
 ,FW
 ,FW
氫,Na
氟酸,Na
 ,FW
萃取,VC
 ,FW
 ,FW
 ,FW
中和,LOC
 ,FW
 ,FW
廢,VH
混酸,Na
 ,FW
 ,FW
1200,Neu
 ,FW
升,VC
/,FW
天,Na
 ,FW
 ,FW
3,Neu
 ,FW
段,Nf
 ,FW
 ,FW
O,FW
/,FW
A,FW
=,FW
1.7,Neu
 ,FW
 ,FW
 ,FW
10,Neu
 段,Nc
  ,Na
O,FW
/,FW
A,FW
=,FW
10.0,Neu
 ,FW
3,Neu
 ,FW
段,Nf
  ,Na
O,FW
/,FW
A,FW
=,FW
2.0,Neu
 ,FW
 ,FW
 ,FW
1200,Neu
 ,FW
升,Nc
/,FW
天 ,Na
 ,FW
200,Neu
升,Nc
/,FW
天 ,Na
 ,FW
回收,VC
醋,Na
820,Neu
 ,FW
升,Nc
/,FW
天 ,Na
(,PARENTHESISCATEGORY
2,Neu
mole/l,FW
),PARENTHESISCATEGORY
 ,FW
 ,FW
水,Na
 ,FW
 ,FW
1200,Neu
 ,FW
升,VC
/,FW
天 ,Na
 ,FW
溶劑,Na
 ,FW
EHA,FW
 ,FW
2040,Neu
 ,FW
升,Nc
/,FW
天 ,Na
 ,FW
 ,FW
3,Neu
 ,FW
段,Nf
 ,FW
 ,FW
O/A,FW
=,FW
2.0,Neu
 ,FW
 ,FW
10,Neu
 ,FW
段,Nc
 ,FW
 ,FW
O,FW
/,FW
A,FW
=,FW
10.0,Neu
 ,FW
 ,FW
300,Neu
升,Nc
/,FW
天 ,Na
 ,FW
98,Neu
%,Nf
硝酸,Na
 ,FW
24,Neu
 ,FW
升,Nc
/,FW
天 ,Na
  ,Na
水,Na
  ,Na
1300,Neu
 ,FW
升,Nc
/,FW
天 ,Na
 ,Na
5,Neu
 ,FW
段,Nc
  ,Na
O,FW
/,FW
A,FW
=,FW
2,Neu
.,PERIODCATEGORY
3,Neu
  ,Na
 ,Na
回收,VC
硝酸,Na
 ,FW
1020,Neu
 ,FW
升,Nc
/,FW
天 ,Na
 ,Na
(,PARENTHESISCATEGORY
2,Neu
mole/l,FW
),PARENTHESISCATEGORY
  ,Na
廢水,Na
  ,Na
1500,Neu
 ,FW
升,Nc
/,FW
天 ,Na
氫氟,Na
酸 ,Na
脫除,VC
  ,Na
 水,Na
  ,Na
1000,Neu
 ,FW
升,VCL
/,FW
天 ,Na
 9,Na
 ,FW
段,Nf
  ,Na
O,FW
/,FW
=,FW
4.0,Neu
 ,FW
 ,FW
 ,FW
回收,VC
氫氟酸,Na
 ,FW
1000,Neu
 ,FW
升,VC
/,FW
天,Na
 ,FW
(,PARENTHESISCATEGORY
6,Neu
mole/l,FW
),PARENTHESISCATEGORY
 ,FW
 ,FW
 ,FW
4,FW
 ,FW
段,Nf
 ,FW
 ,FW
O/A,FW
=,FW
2.7,Neu
 ,FW
 ,FW
 ,FW
溶劑,Na
 ,FW
TBP,FW
 ,FW
3000,Neu
 ,FW
升,VC
/,FW
天,Na
 ,FW
 ,FW
 ,FW
溶劑,Na
 ,FW
TBP,FW
 ,FW
4050,Neu
 ,FW
升,Nc
/,FW
天 ,Na
 ,FW
 ,FW
1500,Neu
 ,FW
升,VC
/,FW
天 ,Na
  ,Na
  ,Na
 ,FW
-,FW
 ,FW
91,Neu
 ,FW
-,FW
  ,Na
圖,Na
 ,FW
6.1,Neu
-,DASHCATEGORY
2,Neu
 ,FW
廢混酸,Na
以,P
 2,Na
-,DASHCATEGORY
乙基己醇,Na
為,VG
萃取劑,Na
的,DE
等溫,Na
萃取線,Na
及,Caa
醋酸,Na
的,DE
麥泰  ,Nb
(,PARENTHESISCATEGORY
McCabe-Thielie,FW
),PARENTHESISCATEGORY
分析,VC
  ,Na
圖,Na
 ,FW
6.1,Neu
-,DASHCATEGORY
3,Neu
 ,FW
廢混酸,Na
以,P
 2,Na
-,FW
乙基己醇,Na
萃取,VC
分離,Na
後,Ng
的,DE
洗滌,Nv
段數,Na
與,Caa
有機相,Na
濃度,Na
關係,Na
(,PARENTHESISCATEGORY
洗滌液,Na
：,COLONCATEGORY
2,Neu
mol/L,FW
 ,FW
醋酸,Na
，,COMMACATEGORY
O/A=,FW
10,Neu
),PARENTHESISCATEGORY
     ,ORG
醋酸,Na
 ,FW
硝酸,Na
 ,FW
 ,FW
 ,FW
 ,FW
氫氟酸,Na
 ,FW
   矽  4  3  2  １  ０  ０ ２ ４ ６ ８ 10  ０  20  ,ORG
40,Neu
 ,FW
 ,FW
60,Neu
 ,FW
 ,FW
80,Neu
 ,FW
 ,FW
100,Neu
 ,FW
5,Neu
 ,FW
 ,FW
總,D
去除,VC
率,Na
 ,FW
 ,FW
[,FW
 ,FW
% ,Na
],FW
 ,FW
 ,FW
 ,FW
 ,FW
有,V_2
機相,Na
濃度,Na
  ,Na
[,PARENTHESISCATEGORY
mol,FW
/,FW
dm,FW
3,Neu
],PARENTHESISCATEGORY
  ,Nb
 ,FW
洗滌,VC
段數,Na
 ,FW
[,PARENTHESISCATEGORY
次數,Na
],FW
   醋酸      ,ORG
硝酸,Na
      氫氟酸       矽  ,ORG
1.5,Neu
 ,FW
 ,FW
1.0,Neu
 ,FW
 ,FW
0.5,Neu
 ,FW
 ,FW
0.0,Neu
 ,FW
2.0,Neu
 ,FW
1.0,Neu
 ,FW
0.5,Neu
 ,FW
0.0,Neu
 ,FW
1.5,Neu
O/A,FW
 ,FW
=,FW
 ,FW
1.7,Neu
 ,FW
 ,FW
3,Neu
 ,FW
段,Nf
 ,FW
(,PARENTHESISCATEGORY
1.72,Neu
",1.0",Neu
),PARENTHESISCATEGORY
 ,FW
 ,FW
 ,FW
 ,FW
 ,FW
有機,A
相,VC
濃度,Na
 ,FW
 ,FW
[,PARENTHESISCATEGORY
mol/dm,FW
3,Neu
],PARENTHESISCATEGORY
 ,FW
 ,FW
 ,FW
液相,Na
濃度,Na
 ,FW
[,PARENTHESISCATEGORY
mol/dm,FW
3,Neu
],PARENTHESISCATEGORY
 ,FW
 ,FW
 ,FW
 ,FW
 ,FW
 ,FW
-,DASHCATEGORY
 ,FW
92,Neu
 ,FW
-,FW
 ,FW
 ,FW
圖,Na
 ,FW
6.1,Neu
-,DASHCATEGORY
4,Neu
 ,FW
以,P
水,Na
自,P
 2,Na
-,DASHCATEGORY
乙基己醇,Na
脫除,VC
醋酸,Na
的,DE
等溫,Na
脫除,VC
線,Na
及,Caa
其麥,Nb
－,FW
泰  ,ORG
(,PARENTHESISCATEGORY
McCabe-Thielie,FW
),PARENTHESISCATEGORY
作圖法,Na
分析,Na
 ,FW
 ,Na
圖,Na
 ,FW
6.1,Neu
-,DASHCATEGORY
5,Neu
 ,FW
廢混酸,Na
以,P
磷酸,Na
三丁酯,Na
(,PARENTHESISCATEGORY
TBP,FW
),PARENTHESISCATEGORY
為,VG
萃取劑,Na
的,DE
等溫,Na
萃取線,Na
及,Caa
硝酸,Na
的,DE
麥,Na
－,FW
 泰,Nb
(,PARENTHESISCATEGORY
McCabe-Thielie,FW
),PARENTHESISCATEGORY
分析,Na
 ,FW
 ,FW
2,Neu
 ,FW
 ,FW
1,Neu
０,Neu
 ,FW
０,Neu
 ,FW
0.5,Neu
 ,FW
1,Neu
 ,FW
1.5,Neu
 ,FW
2,Neu
 ,FW
 ,FW
3,Neu
 ,FW
 ,FW
298,Neu
 K,FW
 ,FW
 ,FW
323,Neu
 ,FW
K O/A,FW
=,FW
2,Neu
 ,FW
 ,FW
3,Neu
 ,FW
段,Nf
 ,FW
 ,FW
O,FW
/,FW
A,FW
=,FW
1.2,Neu
 ,FW
 ,FW
3,Neu
 ,FW
段,Nf
 ,FW
 ,FW
有,V_2
機相,Na
濃度,Na
[,PARENTHESISCATEGORY
mol/dm,FW
3,Neu
],PARENTHESISCATEGORY
 ,FW
 ,FW
 ,FW
液相,Na
濃度,Na
 ,FW
 ,FW
 ,FW
 ,FW
 ,FW
[,PARENTHESISCATEGORY
mol/dm3],FW
 ,FW
 ,FW
  ,Nb
醋酸,Na
  ,Na
硝酸,Na
  ,Na
氫氟,Na
酸 ,Na
 ,FW
  ,Na
矽 ,Na
 ,FW
4,Neu
  3  2  １  ０  ,ORG
０,Neu
 ,FW
２,Neu
 ,FW
４,Neu
 ,FW
６,Neu
 ,FW
８,Neu
 ,FW
10,Neu
 ,FW
 ,FW
5,Neu
 ,FW
 ,FW
O,FW
/,FW
A,FW
 ,FW
=,FW
 ,FW
2,Neu
 ,FW
 ,FW
3,Neu
 ,FW
段,Nf
 ,FW
 ,FW
(,PARENTHESISCATEGORY
9.17,Neu
",4",Neu
),PARENTHESISCATEGORY
 ,FW
 ,FW
液相,Na
濃度,Na
 ,Na
[,PARENTHESISCATEGORY
mol/dm,FW
3,Neu
],PARENTHESISCATEGORY
 ,FW
 ,FW
 ,FW
有,V_2
機相,Na
濃度,Na
mol/dm,FW
3,Neu
],PARENTHESISCATEGORY
 ,FW
     ,ORG
-,DASHCATEGORY
 ,FW
93,Neu
 ,FW
-,DASHCATEGORY
 ,FW
 ,FW
圖,Na
 ,FW
6.1,Neu
-,DASHCATEGORY
6,Neu
 ,FW
廢混酸,Na
以,P
磷酸,Na
三丁酯,Na
(,PARENTHESISCATEGORY
TBP,FW
),PARENTHESISCATEGORY
萃取,VC
分離,Na
後,Ng
的,DE
洗滌,Nv
段數,Na
與,Caa
有機相,Na
 ,FW
濃度,Na
關係,Na
(,PARENTHESISCATEGORY
洗滌液,Na
：,FW
12,Neu
mol,FW
/,FW
L,FW
 ,FW
醋酸,Na
，,COMMACATEGORY
O/A=,FW
10,Neu
),PARENTHESISCATEGORY
      圖,ORG
 ,FW
6.1,Neu
-,DASHCATEGORY
7,Neu
 ,FW
以,P
水,Na
自,P
磷酸,Na
三丁酯,Na
(,PARENTHESISCATEGORY
TBP,FW
),PARENTHESISCATEGORY
脫除,VC
硝酸,Na
的,DE
等溫,Na
脫除,VC
線,Na
及,Caa
其麥,Nb
－,FW
泰  ,ORG
(,PARENTHESISCATEGORY
McCabe-Thielie,FW
),PARENTHESISCATEGORY
作圖法,Na
分析,Na
 ,FW
   ,Nb
醋酸,Na
 ,FW
 ,FW
 ,FW
硝酸,Na
 ,FW
 ,FW
 ,FW
氫,Na
氟酸,Na
 ,FW
 ,FW
 ,FW
 ,FW
矽 ,Na
 ,FW
4,Neu
  3  2  １  ０  ０ ２ ４ ６ ８ 10  ０  20  ,ORG
40,Neu
 ,FW
 ,FW
60,Neu
 ,FW
 ,FW
80,Neu
 ,FW
 ,FW
100,Neu
 ,FW
5,Neu
 ,FW
 ,FW
有機相,Na
濃度,Na
 ,Na
 ,FW
 ,FW
 ,FW
 ,FW
[,PARENTHESISCATEGORY
mol/dm,FW
3,Neu
],PARENTHESISCATEGORY
 ,FW
 ,FW
 ,FW
洗滌,Na
段數,Na
 ,Na
[,PARENTHESISCATEGORY
次數,Na
],PARENTHESISCATEGORY
 ,FW
 ,FW
 ,FW
總,D
去除,VC
率 ,Na
 ,FW
[,PARENTHESISCATEGORY
 ,FW
%,Nf
 ,FW
],PARENTHESISCATEGORY
4,Neu
 ,FW
 ,FW
2,Neu
 ,FW
 ,FW
０,Neu
 ,FW
 ,FW
０,Neu
 ,FW
1,Neu
 ,FW
2,Neu
 ,FW
3,Neu
 ,FW
4,Neu
 ,FW
5,Neu
 ,FW
 ,FW
8,Neu
 ,FW
 ,FW
298,Neu
 K,FW
 ,FW
 ,FW
323,Neu
 ,FW
K  O/A,FW
=,FW
2.3,Neu
 ,FW
 ,FW
5,Neu
 ,FW
段,Nf
 ,FW
 ,FW
4,Neu
 ,FW
段,Nf
 ,FW
 ,FW
O/A,FW
=,FW
1.1,Neu
 ,FW
 ,FW
液相,Na
濃度,Na
 ,FW
 ,FW
 ,FW
 ,FW
 ,FW
[,PARENTHESISCATEGORY
mol/dm3],FW
 ,FW
 ,FW
 ,FW
有,V_2
機相,Na
濃度,Na
[,PARENTHESISCATEGORY
mol/dm,FW
3,Neu
],PARENTHESISCATEGORY
      -,ORG
 ,FW
94,Neu
 ,FW
-,DASHCATEGORY
  ,Nb
圖,Na
 ,FW
6.1,Neu
-,DASHCATEGORY
8,Neu
 ,FW
廢混酸,Na
經分,Na
離醋,Na
酸,Na
及,Caa
硝酸,Na
後,Ng
之,DE
廢,VH
氫,Na
氟酸,Na
，,PERIODCATEGORY
以,P
磷酸,Na
三丁酯,Na
(,PARENTHESISCATEGORY
TBP,FW
),PARENTHESISCATEGORY
 ,FW
 ,FW
為,VG
萃取劑,Na
的,DE
等溫,Na
萃取線,Na
及,Caa
麥,Na
－,FW
泰,Nb
(,PARENTHESISCATEGORY
McCabe-Thielie,FW
),PARENTHESISCATEGORY
分析,Na
 ,FW
 ,FW
圖,Na
 ,FW
6.1,Neu
-,DASHCATEGORY
9,Neu
 ,FW
以,P
水,Na
自,P
磷酸,Na
三丁酯,Nb
(,PARENTHESISCATEGORY
TBP,FW
),PARENTHESISCATEGORY
脫除,VC
氫,Na
氟酸,Na
的,DE
等,Cab
溫脫除線,Na
及,Caa
其麥,Nb
－,FW
 泰,Nb
(,PARENTHESISCATEGORY
McCabe-Thielie,FW
),PARENTHESISCATEGORY
作圖法,Na
分析,Na
 ,FW
 ,FW
 ,FW
氫,Na
氟酸,Na
 ,FW
 ,FW
 ,FW
 ,FW
矽,Na
 ,FW
2.5,Neu
 ,FW
 ,FW
2.0,Neu
 ,FW
 ,FW
1.5,Neu
 ,FW
 ,FW
0.5,Neu
 ,FW
 ,FW
０,Neu
 ,FW
 ,FW
０,Neu
 ,FW
 ,FW
 ,FW
 ,FW
1,Neu
              2,ORG
 ,FW
3,Neu
 ,FW
4,Neu
 ,FW
5,Neu
 ,FW
7,Neu
 ,FW
 ,FW
3.0,Neu
 ,FW
 ,FW
O,FW
/,FW
A,FW
 ,FW
=,FW
 ,FW
2.7,Neu
 ,FW
 ,FW
(,PARENTHESISCATEGORY
"6,2.3",Neu
),PARENTHESISCATEGORY
 ,FW
 ,FW
4,Neu
 ,FW
段,Nf
1.0,Neu
 ,FW
 ,FW
6,Neu
 ,FW
 ,FW
液相,Na
濃度,Na
 ,FW
[,PARENTHESISCATEGORY
mol/dm,FW
3,Neu
],PARENTHESISCATEGORY
 ,FW
 ,FW
 ,FW
有機相,Na
濃度,Na
 ,FW
 ,FW
[,PARENTHESISCATEGORY
mol/dm,FW
3,Neu
],PARENTHESISCATEGORY
 ,FW
 ,FW
 ,FW
6,Neu
 ,FW
 ,FW
4,Neu
 ,FW
 ,FW
2,Neu
 ,FW
 ,FW
０  ０ 1 2 33  8  298 K   323,ORG
 K  O/A,FW
=,FW
4.0,Neu
 ,FW
 ,FW
9,Neu
 段,Nc
 ,FW
 ,FW
4,Neu
 段,Nc
  ,Na
O,FW
/,FW
A,FW
=,FW
2.3,Neu
  ,Na
有,V_2
機相,Na
濃度,Na
[,FW
mol,FW
/,FW
dm,FW
3,Neu
],PARENTHESISCATEGORY
 ,FW
 ,FW
 ,FW
液相,Na
濃度,Na
 ,Na
 ,FW
 ,FW
 ,FW
 ,FW
[,PARENTHESISCATEGORY
mol/dm,FW
3,Neu
],PARENTHESISCATEGORY
 ,FW
 ,FW
 ,FW
 ,FW
 ,FW
-,DASHCATEGORY
 ,FW
95,Neu
 ,FW
-,FW
 ,FW
 ,FW
4,Neu
.,PERIODCATEGORY
結語,Na
 ,FW
 ,FW
 ,FW
應用,Na
溶劑,Na
萃取,VC
技術,Na
可以,D
有效,VH
地,DE
分離,Na
純化,VH
矽晶,Na
圓片,Na
製程,Na
之,DE
化學,Na
蝕刻,
的,DE
廢混,Na
酸,VH
，,COMMACATEGORY
經由,P
一,Neu
系列,Na
的,DE
萃取,VC
、,PAUSECATEGORY
洗滌,VC
、,PAUSECATEGORY
脫硫,Na
的,DE
程序,Na
，,COMMACATEGORY
利用,VC
混合,Nv
靜制,Na
設備,Na
(,PARENTHESISCATEGORY
Mixer-Settler,FW
),PARENTHESISCATEGORY
 ,FW
及,Caa
對,P
不同,VH
有機,A
酸具,Na
高,VH
選擇性,Na
的,DE
溶劑,Na
，,COMMACATEGORY
依,P
序,Na
分離,VA
出單,VA
一,Neu
成分,Na
的,DE
純酸,Na
。,PERIODCATEGORY
同時,Nd
，,COMMACATEGORY
萃取,VC
 ,Na
用,VC
的,DE
溶劑,Na
可以,D
極,Dfa
小,VH
的,DE
損耗量,Na
，,COMMACATEGORY
不斷,VH
地,DE
循環,Na
使用,VC
。,PERIODCATEGORY
過去,Nd
溶劑,Na
萃取,VC
技術,Na
除,P
被,P
廣泛,VH
應,D
 ,Na
用於,VC
濕法,Na
冶煉,Na
銅廠,Nc
外,Ng
，,SHI
國內,Nc
亦,D
被,P
成功地,Nc
商業,Na
化,VH
應用,VC
在,P
印刷,VC
電路,Na
板廠,Nc
廢,VH
蝕刻,
銅液,Na
 ,FW
的,DE
銅,Na
回收,VC
製程,Na
。,PERIODCATEGORY
雖然,Cbb
國內,Nc
矽晶,Na
圓片廠,Nc
，,COMMACATEGORY
因此,Cbb
化學,Na
蝕刻,
廢液,Na
的,DE
量,Na
不,D
大,VH
，,COMMACATEGORY
多,D
採,VC
自行,VA
 ,FW
於,P
廠,Na
作,VC
廢水,Na
處理,Na
。,PERIODCATEGORY
然而,Cbb
從,P
資源,Na
永續,VH
及,Caa
循環,VH
經濟,Na
的,DE
層面,Na
考量,Na
，,COMMACATEGORY
未,D
來,VA
仍,D
應,D
將,P
其,Nep
回收,VC
