Segmented Element,POS,Dependecies
"

 

",SPACE,punct
資料,NOUN,dep
來源,NOUN,dep
：,PUNCT,punct
半導體,NOUN,compound:nn
業廢,NOUN,compound:nn
棄物,NOUN,compound:nn
資源化,NOUN,compound:nn
技術,NOUN,compound:nn
手冊,NOUN,dep
，,PUNCT,punct
經濟部,NOUN,compound:nn
工業局,NOUN,dep
，,PUNCT,punct
民國,PROPN,dep
90,NOUN,dep
年,PUNCT,punct
12,NOUN,compound:nn
月,NOUN,dobj
。,PUNCT,punct
圖,PROPN,compound:nn
6,NUM,dep
.,X,punct
2-2,NUM,dep
D,PUNCT,punct
廠廢,NOUN,compound:nn
異丙,NOUN,compound:nn
醇,NOUN,compound:nn
資源化,NOUN,compound:nn
處理,NOUN,compound:nn
流程,NOUN,ROOT
"

 

",SPACE,punct
B,PUNCT,punct
.,PUNCT,punct
原理,NOUN,dep
"

",SPACE,punct
由於,ADP,case
有,ADJ,amod
機溶,NOUN,nsubj
劑,NOUN,nsubj
具有,VERB,nmod:prep
低,ADJ,amod
沸點,NOUN,conj
及,CCONJ,cc
高揮,ADJ,amod
發性,NOUN,nmod:assmod
之,PART,case
特點,NOUN,dobj
，,PUNCT,punct
而,CCONJ,advmod
在,ADP,case
常溫,NOUN,nmod:prep
下,PART,case
即,ADV,advmod
具,VERB,ROOT
"
",SPACE,dobj
有,VERB,ROOT
較高,VERB,amod
之,PART,mark
蒸,NOUN,compound:nn
氣壓,NOUN,dobj
，,PUNCT,punct
因此,ADV,advmod
可,VERB,aux:modal
藉由,ADP,case
沸點,NOUN,dep
不同,VERB,amod
之,PART,mark
差異,NOUN,nmod:prep
，,PUNCT,punct
將混,VERB,aux:ba
合廢,ADJ,amod
溶劑,NOUN,dep
中,PART,case
各,DET,det
"
",SPACE,dep
不同,VERB,amod
之,PART,mark
成分,NOUN,dep
分離,VERB,ROOT
乃為,VERB,cop
最,ADV,advmod
簡易,VERB,amod
之,PART,mark
方式,NOUN,conj
，,PUNCT,punct
其,PRON,compound:nn
優點,NOUN,nsubj
為,VERB,cop
操作,NOUN,nsubj
簡單,VERB,conj
，,PUNCT,punct
可,VERB,aux:modal
將廢,X,compound:nn
溶,NOUN,dep
"
",SPACE,punct
劑,NOUN,dep
回收,VERB,dep
再,ADV,advmod
利用,VERB,ccomp
，,PUNCT,punct
且,CCONJ,cc
適合,VERB,conj
大量,ADJ,amod
處理,NOUN,dobj
。,PUNCT,punct
原理,NOUN,dep
如,ADP,case
第,NUM,amod:ordmod
61,NUM,amod:ordmod
頁液,NOUN,compound:nn
態廢,NOUN,amod
溶劑,NOUN,compound:nn
回收,NOUN,compound:nn
"


 ",SPACE,punct
-,PUNCT,nmod:assmod
98,NUM,dep
-,PUNCT,punct
"

",SPACE,punct
處理,NOUN,compound:nn
方式,NOUN,nmod:assmod
之,PART,case
蒸,NOUN,compound:nn
餾回,NOUN,compound:nn
收法,NOUN,nmod:prep
所,PART,aux:prtmod
提勞,VERB,dep
特定,ADJ,amod
律,PUNCT,punct
。,PUNCT,ROOT
（,PUNCT,punct
2,NUM,ROOT
）,PUNCT,punct
資源化,NOUN,compound:nn
成效,NOUN,nmod:topic
"

",SPACE,amod
本案,NOUN,dep
例,PUNCT,punct
D,PUNCT,punct
廠,NOUN,nsubj
基於,ADP,case
經濟,NOUN,compound:nn
效益,NOUN,compound:nn
考量,NOUN,ROOT
，,PUNCT,compound:nn
所,PART,aux:prtmod
收集,VERB,acl
之,PART,mark
異,PUNCT,punct
丙醇,NOUN,compound:nn
廢液,NOUN,nsubj:xsubj
以,ADP,case
純度,NOUN,nmod:prep
85%,NUM,advmod:loc
以上,PART,case
"
",SPACE,punct
者,NOUN,dobj
，,PUNCT,punct
申請,NOUN,conj
處理,NOUN,nsubj
量,PUNCT,parataxis:prnmod
每日,ADV,advmod
可,VERB,aux:modal
達,VERB,ROOT
25,NUM,advmod:loc
公噸,NUM,mark:clf
以上,PART,case
，,PUNCT,punct
其,PRON,compound:nn
所,PART,aux:prtmod
再,VERB,acl
製,VERB,acl
之,PART,mark
異,PUNCT,compound:nn
丙醇,NOUN,compound:nn
純度,NOUN,nsubj
亦可,VERB,advmod
達,VERB,conj
99%,NUM,nmod:range
"
",SPACE,advmod:loc
以上,PART,case
，,PUNCT,punct
資源化,ADJ,compound:nn
產品,NOUN,nsubj:xsubj
並,CCONJ,cc
提供,VERB,conj
其他,DET,det
工業,NOUN,compound:nn
製程,NOUN,compound:nn
使用,NOUN,dobj
，,PUNCT,punct
工業,ADJ,amod
級異,ADJ,amod
丙醇,NOUN,conj
（,PUNCT,punct
規格如表,NOUN,parataxis:prnmod
"
",SPACE,punct
6,NUM,dep
.,NUM,nmod:range
2-1,NUM,dep
）,PUNCT,punct
可,VERB,aux:modal
作為,VERB,conj
工業,NOUN,compound:nn
原料,NOUN,conj
、,PUNCT,punct
溶劑,NOUN,conj
、,PUNCT,punct
液體,NOUN,compound:nn
燃料,NOUN,nmod:assmod
之,PART,case
防,NOUN,compound:nn
凍劑,NOUN,conj
、,PUNCT,punct
脫水劑,NOUN,conj
、,PUNCT,punct
清潔劑,NOUN,conj
及,CCONJ,cc
防,NOUN,dobj
"
",SPACE,punct
腐劑,NOUN,compound:nn
等,PART,etc
用途,NOUN,dobj
。,PUNCT,punct
此外,ADV,ROOT
由,ADP,case
於工,NOUN,case
廠為,NOUN,dep
處理,VERB,acl
揮發性,ADJ,amod
之,PART,case
廢,NOUN,dobj
溶劑,NOUN,dep
，,PUNCT,punct
且,CCONJ,cc
為,ADP,case
避免,VERB,conj
造成,VERB,ccomp
空氣,NOUN,compound:nn
污,NOUN,dobj
"
",SPACE,punct
染,NOUN,dobj
，,PUNCT,punct
物料,NOUN,nmod:assmod
之,PART,case
輸,NOUN,nsubj
送均,NOUN,advmod
採槽,VERB,dep
車,PUNCT,punct
作業,VERB,conj
，,PUNCT,punct
原料,ADJ,conj
及,CCONJ,cc
產品,NOUN,nmod:assmod
之,PART,case
貯,NOUN,compound:nn
存槽,NOUN,nsubj
亦,ADV,advmod
採常,VERB,dep
壓密,ADJ,amod
閉式,NOUN,dobj
，,PUNCT,punct
貯,NOUN,compound:nn
"
",SPACE,nmod:prep
槽頂,NOUN,compound:nn
端設,VERB,nsubj
有,VERB,conj
呼吸閥,NOUN,dobj
，,PUNCT,punct
呼吸閥,NOUN,nmod:assmod
之,PART,case
尾,NOUN,nsubj
氣則,ADV,advmod
經活性,ADJ,amod
碳吸,VERB,nmod:prep
附後,VERB,case
才,ADV,advmod
排至,VERB,conj
大氣,NOUN,dobj
，,PUNCT,punct
因此,ADV,advmod
目,NOUN,nmod:tmod
"
",SPACE,punct
前,NOUN,nmod:tmod
廠內,NOUN,nsubj
並無,ADV,conj
二,NUM,nummod
次,NUM,mark:clf
污染,NOUN,nmod:assmod
之,PART,case
虞,NOUN,dobj
。,PUNCT,punct
D,PUNCT,punct
廠,NOUN,nsubj
主要,ADV,advmod
以,ADP,case
回收,VERB,acl
蒸餾,NOUN,dep
方式,NOUN,nmod:prep
處,VERB,ROOT
理廢,ADJ,amod
溶劑,NOUN,dobj
之,PART,case
處,NOUN,compound:nn
理,PUNCT,punct
機構,NOUN,dobj
，,PUNCT,punct
若廢,ADJ,amod
溶劑,NOUN,nsubj
摻雜,VERB,advcl:loc
多,NUM,dep
種,NUM,mark:clf
"
",SPACE,case
溶劑,NOUN,dobj
時,PART,case
回收,VERB,acl
之,PART,mark
溶,NOUN,nsubj
劑較,NOUN,dep
不具,VERB,conj
經濟,NOUN,compound:nn
價值,NOUN,dobj
；,PUNCT,punct
基於,ADP,case
此,PRON,nmod:prep
，,PUNCT,punct
事業,NOUN,compound:nn
單位,NOUN,nsubj
應,VERB,aux:modal
妥善,ADV,advmod
做好,VERB,conj
廢溶,NOUN,amod
劑,NOUN,compound:nn
"
",SPACE,nmod:assmod
之,PART,case
分類,NOUN,compound:nn
工作,NOUN,dep
，,PUNCT,punct
以及,CCONJ,cc
再,ADV,advmod
利用,ADJ,amod
機構,NOUN,compound:nn
適當,VERB,amod
之前,NOUN,dep
處理,NOUN,compound:nn
步驟,NOUN,dobj
，,PUNCT,punct
將,ADV,advmod
有,VERB,conj
利於,ADP,case
廢溶,NOUN,compound:nn
劑回,NOUN,compound:nn
收與,CCONJ,nmod:prep
"
",SPACE,dobj
再,ADV,advmod
利用,NOUN,dobj
。,PUNCT,punct
表,NOUN,ROOT
6,NUM,dep
.,NUM,ROOT
2-1,NUM,dep
異丙醇,NOUN,nmod:assmod
之,PART,case
工業,NOUN,compound:nn
規格,NOUN,ROOT
"

",SPACE,ROOT
工業,ADJ,amod
級,ADJ,amod
產品,NOUN,compound:nn
規格,NOUN,ROOT
"
",SPACE,ROOT
一般,ADJ,ROOT
規格,NOUN,ROOT
"
",SPACE,compound:nn
特殊,ADJ,amod
規格,NOUN,ROOT
"

",SPACE,ROOT
純度,ADJ,amod
wt%,NOUN,ROOT
"
",SPACE,dep
99,NUM,dep
.,NUM,dep
8,NUM,nmod:range
"
",SPACE,punct
99.9,NUM,dep
"

",SPACE,mark:clf
水分,NOUN,mark:clf
wt%,NOUN,dep
"
",SPACE,dep
ASTM,PUNCT,dep
(D,PUNCT,punct
1364,PUNCT,dep
-,PROPN,ROOT
90,NUM,ROOT
),PUNCT,ROOT
"
",SPACE,ROOT
0,NUM,dep
.,NUM,ROOT
15,NUM,dep
max,NOUN,ROOT
"
",SPACE,det
0,NUM,dep
.,NUM,dep
10,NUM,dep
max,NUM,mark:clf
"

",SPACE,punct
酸度,NOUN,dep
wt%,NOUN,ROOT
"
",SPACE,punct
as,ADP,punct
Acetic,NOUN,compound:nn
acid,NOUN,ROOT
"
",SPACE,punct
ASTM,PUNCT,punct
(D,PUNCT,punct
1613,PUNCT,ROOT
-,PUNCT,punct
91,NUM,parataxis:prnmod
),PUNCT,punct
"
",SPACE,punct
0,NUM,nmod:range
.,NUM,mark:clf
001,NUM,dep
max,NOUN,mark:clf
"
",SPACE,punct
0,NUM,dep
.,NUM,mark:clf
001,NUM,dep
max,NOUN,ROOT
"

",SPACE,ROOT
色度,NOUN,dep
APHA,PUNCT,case
"
",SPACE,punct
ASTM,PUNCT,dep
(D,PUNCT,punct
1209,PUNCT,dep
-,PROPN,ROOT
93,NUM,ROOT
),PUNCT,ROOT
10,NUM,dep
max,NOUN,nmod:assmod
"
",SPACE,nmod:assmod
10,NUM,dep
max,NOUN,ROOT
"

",SPACE,ROOT
比重,NOUN,compound:nn
20,NUM,dep
/,NUM,dep
20,NOUN,dep
℃,NOUN,ROOT
"
",SPACE,ROOT
ASTM,PUNCT,ROOT
(D,PUNCT,punct
268,PUNCT,nmod:assmod
-,PROPN,dep
90,NUM,parataxis:prnmod
),PUNCT,punct
"
",SPACE,punct
0,NUM,dep
.,NUM,dep
785,NUM,dep
~,CCONJ,cc
0,NUM,dep
.,NUM,nmod:assmod
787,NUM,dep
"
",SPACE,punct
0,NUM,dep
.,NUM,dep
785,NUM,dep
~,CCONJ,cc
0,NUM,nmod:range
.,NUM,mark:clf
787,NUM,dep
"

",SPACE,punct
蒸餾,NOUN,compound:nn
範圍,NOUN,compound:nn
℃,NOUN,ROOT
"
",SPACE,ROOT
ASTM,PUNCT,dep
(D,PUNCT,punct
1078,PUNCT,ROOT
-,PROPN,dobj
93,NUM,dep
),PUNCT,punct
"
",SPACE,punct
(include,NOUN,dep
82,NUM,dep
.,NUM,dep
4,NUM,dep
℃),NUM,mark:clf
"
",SPACE,punct
1.,NUM,dep
0,NUM,dep
"
",SPACE,punct
(include,NOUN,ROOT
82,NUM,dep
.,NUM,dep
4,NUM,dep
℃),PUNCT,punct
"
",SPACE,punct
1.,NUM,dep
0,NUM,dep
"

",SPACE,dep
不揮,NOUN,dobj
發物,NOUN,ROOT
"
",SPACE,cc
mg,NOUN,dep
/,PUNCT,punct
100,PUNCT,amod
m,PUNCT,ROOT
L,PUNCT,ROOT
"
",SPACE,ROOT
ASTM,PUNCT,dep
(D,PUNCT,punct
1353,PUNCT,dep
-,PROPN,ROOT
92,NUM,ROOT
),PUNCT,ROOT
"
",SPACE,ROOT
5.,NUM,dep
0,NUM,dep
"
",SPACE,compound:nn
5.,NUM,dep
0,NUM,dep
"

",SPACE,dep
味道,NOUN,compound:nn
測試,NOUN,ROOT
"
",SPACE,ROOT
ASTM,PUNCT,ROOT
(D,PUNCT,punct
129,PUNCT,ROOT
-,PUNCT,punct
93,NUM,dep
),PUNCT,punct
"
",SPACE,punct
無異味,VERB,ROOT
"
",SPACE,punct
無異味,VERB,conj
"

",SPACE,punct
水溶,NOUN,compound:nn
解度,NOUN,ROOT
"
",SPACE,punct
ASTM,PUNCT,punct
(D,PUNCT,punct
1722,PUNCT,nsubj
-,PROPN,punct
90,NUM,parataxis:prnmod
),PUNCT,punct
"
",SPACE,punct
符合,VERB,dep
標準,NOUN,dobj
"
",SPACE,nsubj
符合,VERB,conj
標準,NOUN,dobj
"

",SPACE,punct
資料,NOUN,nmod:assmod
來源,NOUN,dep
：,PUNCT,punct
廢棄物,NOUN,compound:nn
資源,NOUN,compound:nn
回收,VERB,conj
及,CCONJ,cc
處理,VERB,dep
設備,NOUN,compound:nn
技術,NOUN,compound:nn
手冊,NOUN,conj
及,CCONJ,cc
案例,NOUN,compound:nn
彙編,NOUN,parataxis:prnmod
，,PUNCT,punct
經濟部,NOUN,compound:nn
工業局,NOUN,dep
，,PUNCT,punct
民國,PROPN,nmod
93,NOUN,dep
年,PUNCT,compound:nn
7,NOUN,compound:nn
月,NOUN,dep
。,PUNCT,punct
"


 ",SPACE,punct
-,PUNCT,punct
99,NUM,dep
-,PUNCT,punct
"

",SPACE,punct
3,NUM,dep
.,PUNCT,punct
案例,NOUN,dep
二,NUM,dep
"

",SPACE,punct
E,PUNCT,punct
廠為,NOUN,cop
國內,NOUN,compound:nn
電子,NOUN,compound:nn
工廠,NOUN,punct
，,PUNCT,punct
於廠內,NOUN,nmod:prep
設置,VERB,conj
簡易,ADJ,amod
回收,NOUN,compound:nn
設備,NOUN,dobj
進行,VERB,conj
溶劑,NOUN,compound:nn
回收,NOUN,dobj
，,PUNCT,punct
以,PART,aux:prtmod
提供,VERB,conj
其,DET,det
"
",SPACE,dobj
他,DET,det
製程,NOUN,compound:nn
清洗,NOUN,compound:nn
使用,NOUN,dobj
。,PUNCT,punct
本案,NOUN,dep
例,PUNCT,punct
以,ADP,case
廢丙,NOUN,compound:nn
酮,NOUN,compound:nn
回收,NOUN,nmod:prep
說明,NOUN,nmod:prep
如下,VERB,ROOT
。,PUNCT,punct
（,PUNCT,punct
1,NUM,dep
）,PUNCT,punct
製程,NOUN,conj
及,CCONJ,cc
原理,ADJ,amod
"

",SPACE,punct
A,PUNCT,punct
.,PUNCT,ROOT
製程,NOUN,compound:nn
"

",SPACE,ROOT
E,PUNCT,punct
廠於,NOUN,nsubj
有,ADJ,amod
機廢,NOUN,amod
溶劑,NOUN,compound:nn
回收,NOUN,dep
處理,NOUN,dobj
前,PART,case
，,PUNCT,punct
先,ADV,advmod
於,ADP,case
製程,NOUN,nmod:prep
中,PART,case
分類,VERB,compound:vc
收集,VERB,conj
至,VERB,advmod:rcomp
貯存容,NOUN,compound:nn
"
",SPACE,compound:nn
器,NOUN,dobj
，,PUNCT,punct
後續,ADV,advmod
採用,VERB,conj
重力,ADJ,amod
沈降,PUNCT,compound:nn
方式,NOUN,nsubj
進行,VERB,ccomp
前,PART,dep
處理,NOUN,dobj
，,PUNCT,punct
再,ADV,advmod
以,ADP,case
簡易,ADJ,amod
回收,NOUN,compound:nn
設備,NOUN,nsubj
進行,VERB,acl
蒸,NOUN,dobj
"
",SPACE,punct
餾,NOUN,dobj
/,PUNCT,punct
分餾,NOUN,dep
方式,NOUN,nmod:prep
予以,VERB,conj
回收,NOUN,dobj
，,PUNCT,punct
而,ADV,advmod
蒸餾,VERB,nmod
後,PART,case
之,PART,case
殘,NOUN,nsubj
渣則,ADV,advmod
交由,VERB,conj
合法,ADV,amod
清理,VERB,compound:nn
廠商,NOUN,dobj
以,ADP,case
焚,NOUN,compound:nn
"
",SPACE,punct
化方式,NOUN,dep
減量,VERB,dep
處理,NOUN,dobj
。,PUNCT,ROOT
其廢,NOUN,compound:nn
溶劑,NOUN,compound:nn
處理,NOUN,compound:nn
流程,NOUN,nsubj
如圖,ADP,case
6,NUM,nmod:prep
.,NUM,dep
2-3,NUM,dep
所示,VERB,ROOT
。,PUNCT,punct
圖,PROPN,dep
6,NUM,ROOT
.,PUNCT,ROOT
2-3,NUM,dep
E,PUNCT,punct
廠廢,NOUN,compound:nn
溶劑,NOUN,dobj
資源化,NOUN,compound:nn
處理,NOUN,compound:nn
流程,NOUN,ROOT
"

 

",SPACE,punct
B,PUNCT,punct
.,PUNCT,punct
原理,NOUN,ROOT
"

",SPACE,punct
採蒸,NOUN,dep
餾方,NOUN,dobj
法回,VERB,conj
收廢,VERB,conj
溶劑,NOUN,dobj
，,PUNCT,punct
其,PRON,compound:nn
基本,ADJ,amod
原理,NOUN,nsubj
是,VERB,cop
利用,VERB,dep
各,DET,det
物質,NOUN,nmod:assmod
之,PART,case
沸,NOUN,dep
點不,NOUN,dep
同,ADV,dep
"
",SPACE,case
及,CCONJ,cc
物質,NOUN,nsubj
特有,VERB,acl
的,PART,mark
氣液,NOUN,compound:nn
平衡,NOUN,compound:nn
關係,NOUN,dobj
來達,VERB,conj
到,VERB,conj
分離,VERB,acl
之,PART,mark
目的,NOUN,dobj
。,PUNCT,punct
當,ADP,case
混合,VERB,nmod:prep
有,ADJ,amod
機,ADJ,amod
溶劑,NOUN,nsubjpass
被,X,auxpass
"
",SPACE,dobj
加熱,VERB,conj
時,PART,case
，,PUNCT,punct
沸點,NOUN,nsubj
較低,VERB,amod
的,PART,mark
物質,NOUN,nsubj
先,ADV,advmod
沸騰,VERB,ROOT
而,PART,aux:prtmod
變成,VERB,conj
蒸汽,NOUN,dobj
，,PUNCT,punct
此,DET,det
有,ADJ,amod
機蒸,NOUN,nsubj
汽經,ADP,case
過冷,VERB,case
凝,NOUN,dobj
"
",SPACE,case
器,NOUN,dep
之後,PART,case
冷,PUNCT,punct
凝成,VERB,conj
有機,ADJ,amod
溶劑,NOUN,dobj
，,PUNCT,punct
再,ADV,advmod
直接,ADV,advmod
流至,VERB,conj
產品,NOUN,compound:nn
貯槽,NOUN,dobj
，,PUNCT,punct
成為,VERB,conj
成品,NOUN,dobj
。,PUNCT,punct
沸點,NOUN,nsubj
高,VERB,amod
"
",SPACE,dep
之,PART,mark
物,NOUN,nsubj
質則,NOUN,nsubj
由,ADP,case
蒸餾器,NOUN,compound:nn
底部,NOUN,nmod:prep
送出,VERB,ROOT
，,PUNCT,punct
視其性,NOUN,case
質,NOUN,nmod:prep
決定,VERB,conj
再,ADV,advmod
處理,VERB,acl
方案,NOUN,dobj
，,PUNCT,punct
或,CCONJ,cc
直接,ADV,advmod
當,VERB,conj
"
",SPACE,punct
產品,NOUN,dobj
，,PUNCT,punct
無法,ADV,advmod
利用,VERB,acl
之,PART,mark
高燃,ADJ,compound:nn
點殘,NOUN,compound:nn
留物,NOUN,nsubj
，,PUNCT,punct
則,ADV,advmod
送往,VERB,conj
焚化,NOUN,compound:nn
處理,NOUN,conj
或,CCONJ,cc
委外代,ADJ,amod
清理,ADJ,amod
業,NOUN,dobj
"
",SPACE,punct
處理,NOUN,dobj
。,PUNCT,punct
本案,NOUN,dep
例,PUNCT,punct
使用,VERB,ROOT
簡易,ADJ,amod
回收,NOUN,compound:nn
設備,NOUN,dobj
（,PUNCT,punct
如,ADP,case
圖,NOUN,dep
5.,NUM,dep
3-6,NUM,dep
）,PUNCT,punct
，,PUNCT,punct
其,PRON,compound:nn
特點,NOUN,nsubj
如下,VERB,conj
：,PUNCT,punct
"

",SPACE,ROOT
a,NOUN,dep
.,PUNCT,punct
生產,NOUN,compound:nn
工廠,NOUN,nsubj
作業,VERB,dep
，,PUNCT,punct
回收,NOUN,nsubj
率達,VERB,ROOT
80,NUM,nmod:range
～,NUM,mark:clf
95％,NUM,advmod:loc
左右,PART,case
。,PUNCT,punct
"

",SPACE,ROOT
b,NOUN,dep
.,PUNCT,punct
安全性,NOUN,nsubj
高,VERB,ROOT
，,PUNCT,punct
採,VERB,conj
密封,NOUN,dep
防爆型,ADJ,amod
設計,NOUN,dobj
，,PUNCT,punct
無火災,NOUN,nmod:assmod
之,PART,case
顧慮,NOUN,dobj
。,PUNCT,ROOT
"

",SPACE,punct
c,NOUN,dep
.,PUNCT,punct
加溫,NOUN,compound:nn
方式,NOUN,nsubj
採電,NOUN,ROOT
熱管,NOUN,compound:nn
油浴,NOUN,conj
或,CCONJ,cc
其它,DET,det
安全,VERB,amod
之,PART,mark
加熱,NOUN,compound:nn
方式,NOUN,dobj
，,PUNCT,punct
並,ADV,advmod
可,VERB,aux:modal
配合,VERB,compound:vc
增加,VERB,conj
溫,NOUN,dobj
"
",SPACE,punct
度,PUNCT,conj
、,PUNCT,punct
時間,NOUN,compound:nn
控制,NOUN,compound:nn
設備,NOUN,dobj
。,PUNCT,punct
廢,ADJ,amod
有,ADJ,amod
機溶,NOUN,amod
劑,NOUN,dep
"
",SPACE,punct
重力,ADV,advmod
沈降,PUNCT,dep
"
",SPACE,punct
密閉,ADV,advmod
儲存,VERB,acl
"
",SPACE,punct
蒸餾,VERB,compound:vc
/,PUNCT,punct
分餾,VERB,conj
"

",SPACE,punct
污泥,NOUN,dep
"
",SPACE,punct
殘渣,NOUN,compound:nn
"

",SPACE,punct
回收,NOUN,compound:nn
溶劑,NOUN,ROOT
"


 ",SPACE,ROOT
-,PUNCT,ROOT
100,NUM,dep
-,PUNCT,ROOT
"

",SPACE,ROOT
d,NOUN,ROOT
.,PUNCT,ROOT
可,VERB,aux:modal
由,ADP,case
已,ADV,advmod
知,VERB,acl
種類,NOUN,nmod:assmod
之,PART,case
廢,ADJ,compound:nn
溶劑,NOUN,compound:nn
沸點,NOUN,nmod:prep
來,PUNCT,punct
設定,VERB,ROOT
加溫,NOUN,compound:nn
溫度,NOUN,dobj
，,PUNCT,punct
節省,VERB,conj
電能,NOUN,dobj
。,PUNCT,ROOT
"

",SPACE,punct
e,NUM,ROOT
.,PUNCT,dep
具無,VERB,ROOT
熔絲,NOUN,compound:nn
開關,NOUN,conj
、,PUNCT,punct
漏電,NOUN,compound:nn
斷路器,NOUN,compound:nn
等,PART,etc
裝置,NOUN,dobj
，,PUNCT,punct
無漏,VERB,conj
觸電,NOUN,compound:nn
危險,NOUN,dobj
之,PART,case
虞,NOUN,dobj
。,PUNCT,ROOT
"

",SPACE,punct
f,NOUN,dep
.,PUNCT,punct
裝置,NOUN,compound:nn
主要,ADJ,amod
部分,NOUN,nsubj
均,ADV,advmod
採,VERB,ROOT
強固,ADJ,amod
材質,NOUN,dobj
，,PUNCT,punct
連,PUNCT,punct
接管,NOUN,nsubj
路為,VERB,cop
密閉型,ADJ,conj
，,PUNCT,punct
溶劑,NOUN,nmod:assmod
之,PART,case
擴散,NOUN,conj
及,CCONJ,cc
"
",SPACE,nsubj
洩漏,NOUN,nsubj
均,ADV,advmod
不易,PUNCT,punct
發生,VERB,conj
，,PUNCT,punct
安全性,NOUN,nsubj
高,VERB,conj
。,PUNCT,ROOT
"

",SPACE,punct
g,NOUN,ROOT
.,PUNCT,nmod:topic
占用,NOUN,compound:nn
空間,NOUN,nsubj
極小,VERB,ROOT
，,PUNCT,punct
安裝,NOUN,nsubj
容易,VERB,conj
，,PUNCT,punct
移動,NOUN,nsubj
方便,NOUN,conj
。,PUNCT,punct
h,NOUN,dep
.,PUNCT,ROOT
電源,NOUN,nsubj
為,VERB,cop
一般,ADJ,amod
110,PUNCT,ROOT
V,PUNCT,conj
或,CCONJ,cc
220,PUNCT,ROOT
V,PUNCT,nmod:range
，,PUNCT,punct
且,ADV,advmod
功率,NOUN,nsubj
不,PUNCT,punct
高,VERB,conj
，,PUNCT,punct
不,PUNCT,nsubj
需,VERB,conj
專門,ADJ,amod
特殊,ADJ,amod
配線,NOUN,dobj
。,PUNCT,ROOT
"

",SPACE,ROOT
i,NOUN,ROOT
.,PUNCT,punct
廢,ADJ,amod
溶劑,NOUN,nsubj
處理,VERB,nmod
後,PART,case
之,PART,case
殘渣,NOUN,nsubj
可,VERB,aux:modal
輕易,ADV,advmod
取出,VERB,ROOT
處理,VERB,conj
。,PUNCT,punct
"

",SPACE,punct
j,NOUN,dep
.,PUNCT,punct
不必,ADV,ROOT
專業,ADJ,amod
技術,NOUN,compound:nn
人員,NOUN,nsubj
，,PUNCT,punct
只要,SCONJ,advmod
按照,ADP,case
步驟,NOUN,nmod:prep
即,ADV,advmod
能,VERB,aux:modal
勝任,VERB,ROOT
操作,NOUN,dobj
。,PUNCT,ROOT
"

",SPACE,punct
其,PRON,nsubj
適用,VERB,acl
回收,NOUN,compound:nn
溶劑,NOUN,nmod:assmod
之,PART,case
種類,NOUN,compound:nn
：,PUNCT,punct
"

",SPACE,punct
a,NOUN,dep
.,PUNCT,punct
酮系,NOUN,dep
：,PUNCT,punct
丙,NOUN,compound:nn
酮(Acetone),PUNCT,punct
、,PUNCT,punct
甲,NOUN,compound:nn
基乙,NOUN,compound:nn
基酮(,NOUN,conj
MEK),PUNCT,punct
、,PUNCT,punct
甲基,NOUN,compound:nn
異丁,NOUN,ROOT
酮(,NOUN,punct
M,PUNCT,punct
I,PUNCT,punct
BK),PUNCT,punct
等,PART,dep
。,PUNCT,ROOT
"

",SPACE,punct
b,NOUN,dep
.,PUNCT,punct
酯系,NOUN,dep
：,PUNCT,punct
乙,NOUN,compound:nn
酸,NOUN,compound:nn
乙酯,NOUN,nmod:assmod
(EAc),PUNCT,punct
、,PUNCT,punct
乙酸,NOUN,compound:nn
丁酯,NOUN,parataxis:prnmod
(BAc),PUNCT,punct
等,PART,dep
。,PUNCT,ROOT
c,NOUN,dep
.,PUNCT,punct
醇系,NOUN,dep
：,PUNCT,punct
異丙,NOUN,compound:nn
醇(,NOUN,conj
IPA,PUNCT,conj
),PUNCT,punct
、,PUNCT,punct
異丁,NOUN,conj
醇(,NOUN,conj
IBA),PUNCT,punct
、,PUNCT,punct
丁醇,NOUN,ROOT
(B,PUNCT,punct
A),PUNCT,parataxis:prnmod
等,PART,etc
。,PUNCT,ROOT
"

",SPACE,punct
d,NOUN,dep
.,PUNCT,punct
芳香,NOUN,compound:nn
烴,PUNCT,dep
：,PUNCT,punct
甲苯(Toluene),NOUN,conj
、,PUNCT,punct
二,ADJ,dep
甲,NOUN,ROOT
苯,NOUN,dep
(Xylene),PUNCT,punct
等,PART,dep
。,PUNCT,punct
"

",SPACE,punct
e,NOUN,dep
.,PUNCT,punct
鹵,NOUN,compound:nn
化烴,NOUN,dep
：,PUNCT,punct
三,NUM,dep
氯,NOUN,dep
乙烯,NOUN,conj
、,PUNCT,punct
三,ADJ,dep
氯,NOUN,compound:nn
乙烷,NOUN,dep
等,PART,etc
氟,ADJ,amod
氯碳,NOUN,compound:nn
化物,NOUN,ROOT
。,PUNCT,punct
"

",SPACE,punct
f,NOUN,dep
.,PUNCT,punct
溶纖,NOUN,dep
劑,NOUN,dep
：,PUNCT,punct
乙,NOUN,compound:nn
基溶,NOUN,compound:nn
纖劑,NOUN,ROOT
(EC,PUNCT,punct
S),PUNCT,punct
、,PUNCT,punct
丁基,NOUN,compound:nn
溶纖,NOUN,parataxis:prnmod
劑(,NOUN,punct
BCS),PUNCT,punct
等,PART,dep
。,PUNCT,ROOT
"

",SPACE,punct
g,NOUN,dep
.,PUNCT,punct
其它,PRON,dep
：,PUNCT,punct
幾乎,ADV,advmod
各,DET,dep
種添,NOUN,compound:nn
加用,ADJ,amod
溶劑,NOUN,dep
